date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2023-05-25,002281,25.64,25.39,26.01,24.44,408704,1060057779.93,6.34,2.46,0.61,6.0
2023-05-26,002281,24.99,26.33,27.07,24.84,513765,1383350742.48,8.78,3.7,0.94,7.54
2023-05-29,002281,26.25,26.01,27.05,25.77,433873,1175369554.5,4.86,-1.22,-0.32,6.37
2023-05-30,002281,25.37,27.59,28.35,25.15,524030,1432929852.0,12.3,6.07,1.58,7.69
2023-05-31,002281,27.14,27.06,27.53,26.33,402752,1106910062.74,4.35,-1.92,-0.53,5.91
2023-06-01,002281,26.6,26.85,27.7,26.38,320201,887816162.19,4.88,-0.78,-0.21,4.7
2023-06-02,002281,26.83,26.54,27.2,26.33,259822,711725542.62,3.24,-1.15,-0.31,3.82
2023-06-05,002281,26.33,26.59,27.12,26.23,226306,619357369.32,3.35,0.19,0.05,3.32
2023-06-06,002281,26.33,25.35,26.71,25.28,290126,771041358.24,5.38,-4.66,-1.24,4.26
2023-06-07,002281,25.78,26.69,27.09,25.16,385501,1042587874.35,7.61,5.29,1.34,5.66
2023-06-08,002281,26.44,26.21,26.61,25.73,224279,603093344.21,3.3,-1.8,-0.48,3.29
2023-06-09,002281,26.23,28.12,28.66,26.14,585313,1652173080.1,9.61,7.29,1.91,8.59
2023-06-12,002281,28.19,28.08,29.14,27.91,490430,1426542732.07,4.37,-0.14,-0.04,7.2
2023-06-13,002281,27.91,28.3,28.88,27.91,363891,1056701736.53,3.45,0.78,0.22,5.34
2023-06-14,002281,28.63,31.2,31.2,28.3,810348,2507499107.93,10.25,10.25,2.9,11.9
2023-06-15,002281,32.03,34.39,34.39,31.52,557621,1909515835.15,9.2,10.22,3.19,8.19
2023-06-16,002281,34.06,36.02,36.93,33.15,1087247,3855648388.34,10.99,4.74,1.63,15.97
2023-06-19,002281,36.76,39.69,39.69,36.59,767499,3029826726.5,8.61,10.19,3.67,11.27
2023-06-20,002281,39.33,43.69,43.73,39.33,1098080,4587548651.82,11.09,10.08,4.0,16.13
2023-06-21,002281,42.17,39.33,42.9,39.25,1021646,4251359824.54,8.35,-9.98,-4.36,15.01
2023-06-26,002281,37.86,35.66,38.43,35.33,862256,3201719412.88,7.88,-9.33,-3.67,12.66
2023-06-27,002281,35.47,36.02,36.32,34.43,640784,2313886729.11,5.3,1.01,0.36,9.41
2023-06-28,002281,34.82,34.09,34.82,32.43,600619,2054959579.91,6.64,-5.36,-1.93,8.82
2023-06-29,002281,34.13,34.39,34.56,33.25,625121,2169577214.68,3.84,0.88,0.3,9.18
2023-06-30,002281,33.65,36.42,37.72,33.44,1001124,3612309345.62,12.45,5.9,2.03,14.7
2023-07-03,002281,36.08,35.75,36.31,34.07,611610,2193793707.89,6.15,-1.84,-0.67,8.98
2023-07-04,002281,35.35,35.71,36.51,35.23,464143,1692362961.75,3.58,-0.11,-0.04,6.82
2023-07-05,002281,35.18,36.08,37.35,34.86,676233,2490593315.11,6.97,1.04,0.37,9.93
2023-07-06,002281,35.15,37.51,38.21,35.13,681413,2582848166.88,8.54,3.96,1.43,10.01
2023-07-07,002281,36.8,36.34,37.38,34.6,543707,1985598862.73,7.41,-3.12,-1.17,7.99
2023-07-10,002281,36.1,34.86,36.31,34.26,422303,1492391191.12,5.64,-4.07,-1.48,6.2
2023-07-11,002281,34.54,34.88,35.07,34.08,402540,1411688982.15,2.84,0.06,0.02,5.91
2023-07-12,002281,34.4,32.86,34.6,32.47,539279,1822650373.83,6.11,-5.79,-2.02,7.92
2023-07-13,002281,32.87,33.6,33.68,32.2,464965,1560642251.71,4.5,2.25,0.74,6.83
2023-07-14,002281,33.88,34.43,34.96,33.4,467258,1625309304.99,4.64,2.47,0.83,6.86
2023-07-17,002281,34.1,34.78,35.54,33.9,394014,1393605920.02,4.76,1.02,0.35,5.79
2023-07-18,002281,34.87,34.32,35.68,34.12,282296,992689353.4,4.49,-1.32,-0.46,4.15
2023-07-19,002281,34.32,34.31,34.59,33.6,233210,808001214.84,2.88,-0.03,-0.01,3.43
2023-07-20,002281,34.1,31.94,34.1,31.84,390293,1293996663.6,6.59,-6.91,-2.37,5.73
2023-07-21,002281,32.1,31.51,32.12,31.01,266231,851575092.5,3.48,-1.35,-0.43,3.91
2023-07-24,002281,31.5,31.86,32.54,31.28,203160,659476348.77,4.0,1.11,0.35,2.98
2023-07-25,002281,32.08,31.88,32.58,31.23,247434,802005163.8,4.24,0.06,0.02,3.63
2023-07-26,002281,31.5,30.94,31.5,30.52,218602,686843289.79,3.07,-2.95,-0.94,3.21
2023-07-27,002281,30.74,30.24,30.97,30.08,186274,575773184.44,2.88,-2.26,-0.7,2.74
2023-07-28,002281,30.24,29.89,30.55,29.67,187895,573146218.03,2.91,-1.16,-0.35,2.76
2023-07-31,002281,29.56,29.89,30.19,29.02,187570,568190126.67,3.91,0.0,0.0,2.76
2023-08-01,002281,29.7,30.01,30.2,29.18,270702,820339329.63,3.41,0.4,0.12,3.98
2023-08-02,002281,29.74,29.98,30.06,29.39,145978,441872972.59,2.23,-0.1,-0.03,2.14
